Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",573,שחק,אבא הלל סילבר 13 ,לוד,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",574,שגב,אבא הלל סילבר 13 ,לוד,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",576,ברק,אבא הלל סילבר 13 ,לוד,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",577,שביט,אבא הילל סילבר 13 ,לוד,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",617,פרימיום,אבא הילל סילבר 13 ,לוד,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",427,אשקלון,כצנלסון 5 ,אשקלון,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",490,ברנע אשקלון,אדמונד דה רוטשילד 8 ,אשקלון,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",585,סחנין,Hagalil 217 ,סח'נין,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",445,עכו,בן עמי 47 ,עכו,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",474,עפולה,ירושלים 4 ,עפולה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",473,פרדס חנה,הבנים 17 ,פרדס חנה-כרכור,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",429,"מרכז עסקים פ""ת",גזית 7 ,פתח תקווה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",481,כיכר כפר גנים,העצמאות 63 ,פתח תקווה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",550,לב העיר פתח תקווה,בר כוכבא 20 ,פתח תקווה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",519,קרית אריה,יגיע כפיים 17 קרית אריה פתח תקוה,פתח תקווה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",431,גלובל טאוורס,יצחק רבין 1 ,פתח תקווה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",562,צפת,רח' העליה ב' 4 ,צפת,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",733,קרית מוצקין,שד' גושן 25 ,קריית מוצקין,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",495,"א""ת ראשל""צ",משה לוי 11 אזור תעשיה,ראשון לציון,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",529,קניון הבאר,רחוב מורשת ישראל 15 קניון הבאר,ראשון לציון,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",435,ראשון לציון,הרצל 73 ,ראשון לציון,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",521,מודיעין,לב העיר 2 קניון עזריאלי,מודיעין-מכבים-רעות*,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",593,חריש,דרך ארץ 33 ,חריש,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",523,נשר,דרך בר יהודה 63 תל חנן,נשר,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",513,כרמיאל,החרושת 9 ,כרמיאל,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",560,נוף הגליל(נ.עלית),"מרכז מסחרי שו""פ 1 ",נוף הגליל                ,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",558,מעלות,שלמה שרירא 3 קניון צים סנטרס,מעלות-תרשיחא,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",489,ערד,שדרות חן 34 ,ערד,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",470,אילת,שד' התמרים 1 ,אילת,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",734,רמת בית שמש,מנחם פרוש 1 ,בית שמש,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",462,טבריה,הבנים 2 ,טבריה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",544,"קק""ל","קק""ל 130 ",באר שבע,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",463,כפר קאסם,עלי בן אבי טאלב 1 ,כפר קאסם,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",538,כפר יאסיף,די סנטר 1 ,כפר יאסיף,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",505,"מת""מ חיפה",נחום חת 1 ,טירת כרמל,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",456,דימונה,גולדה מאיר 20 ,דימונה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",592,אור יהודה,אריאל שרון 6 ,אור יהודה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",530,גבעת שמואל,שד' מנם בגין 38 קניון הגבעה,גבעת שמואל,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",414,בר אילן,אוניברסיטת בר אילן 1 אוניברסיטת בר אילן,גבעת שמואל,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",594,שמאי,שמאי 10 ,ירושלים,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",483,קרני שומרון,רחבעם זאבי 1 ,קרני שומרון,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",443,נהריה,געתון 27 ,נהרייה,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",461,"מרכז עסקים ראשי ת""א",אלנבי 105 ,תל אביב -יפו,,,,,,,,,,,,,,,,
20,"בנק מזרחי טפחות בע""מ",416,אשדוד,מקס נורדאו 9 ,אשדוד,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",506,שפרעם,רחוב ראשי שכונת אלעין 0 ,שפרעם,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",527,חיפה,בר יהודה 111 ,חיפה,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",501,ראשון לציון,תרמב 9 ,ראשון לציון,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",508,נתניה,רמז 14 ,נתניה,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",516,אשדוד,הבנים 7 ,אשדוד,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",548,הנהלה ראשית,אבא הילל 12 ,רמת גן,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",507,רמת גן,ביאליק 10 ,רמת גן,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",503,תל אביב,שד' רוטשילד 38 ,תל אביב -יפו,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",514,נצרת,עוקף נצרת 83 ,נצרת,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",915,שלוחת הגבעה הצרפתית,ההגנה 23 ,ירושלים,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",520,אום אל פחם,מתחם SEVEN 1 ,אום אל-פחם,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",502,כפר סבא,"התע""ש 14 אזה""ת כפר-סבא",כפר סבא,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",510,שלוחת עכו,"כביש עכו-נהריה, א.ת. אלרם (עכו דרום) 0 ",עכו,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",519,שלוחת מודיעין,עמק זבולון 24 פינת א.דורי מרכז קייזר,מודיעין-מכבים-רעות*,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",504,כרמיאל,"מעלה כמון, חוצות כרמיאל 5 ",כרמיאל,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",517,חדרה,הנשיא 21 ,חדרה,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",511,חולון,סוקולוב 41 ,חולון,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",539,באר שבע,הרצל 91 ,באר שבע,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",902,שלוחת השרון,מרכז מסחרי בתחנת דלק פז 0 ,כוכב יאיר,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",904,שלוחת סכנין - סניף כרמיאל,רחוב ראשי 0 ,סח'נין,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",515,ירושלים,שמאי 16 ,ירושלים,,,,,,,,,,,,,,,,
46,"בנק מסד בע""מ",509,פתח תקוה,שפיגל 3 ,פתח תקווה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",654,ראשי תל אביב,דרך מנחם בגין 74 ,תל אביב -יפו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",662,טירת הכרמל,העצמאות 2 ,תל אביב -יפו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",672,השלום,דרך מנחם בגין 132 ,תל אביב -יפו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",653,יפו,שד' ירושלים 16 ,תל אביב -יפו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",669,רמלה,שד' הרצל 75 ,רמלה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",663,רמת גן,ז'בוטינסקי 54 ,רמת גן,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",620,שפרעם,ארחי בישוף חג'אר 0 ,שפרעם,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",745,רבי עקיבא,רבי עקיבא 140 ,בני ברק,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",732,בני ברק,כהנמן 107 ,בני ברק,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",643,ראמה,רחוב ראשי 1 ,ראמה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",630,ריינה,ריינה 0 ,ריינה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",750,כפר קאסם,רח' ראשי 0 ,כפר קאסם,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",734,ביתר עילית,"הר""ן 20 ",ביתר עילית,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",691,כפר יאסיף,מרכז מסחרי חדש 0 ,כפר יאסיף,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",649,דימונה,המרכז המסחרי הישן 3 ,דימונה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",683,אור יהודה,יהדות קנדה 1 ,אור יהודה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",603,מיתר,שד' המייסדים 2 ,מיתר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",724,בועיינה נג'ידאת,בועיינה-נוג'ידאת 0 ,בועיינה-נוג'ידאת,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",623,דבוריה,דבוריה 0 ,דבורייה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",743,דיר אל אסד-בענה,דיר אל אסד 0 ,דייר אל-אסד,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",744,דיר-חנא,דיר חנא 0 ,דייר חנא,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",753,חורפיש,ראשי חורפיש 0 ,חורפיש,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",632,טורעאן,כפר טורעאן 0 ,טורעאן,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",628,יפיע,יאפת אל נאסרה 0 ,יפיע,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",602,ירכא,דאהר סנטר ירכא 0 ,ירכא,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",738,כאבול,כאבול 0 ,כאבול,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",696,רהט,מרכז מסחרי 0 ,רהט,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",687,סכנין,סכנין 0 ,סח'נין,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",644,עכו,החרושת 2 ,עכו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",651,פתח תקוה,הרצל 32 ,פתח תקווה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",680,קרית מוצקין,שדרות משה גושן 86 ,קריית מוצקין,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",668,ראשון לציון,רוטשילד 115 ,ראשון לציון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",671,אכסאל,אכסאל 0 ,אכסאל,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",650,מרכז עסקים אזור חיפה,דרך בר יהודה 147 ,נשר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",692,תרשיחא,השוק 2 ,מעלות-תרשיחא,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",725,בית שמש,ישעיהו הנביא 4 ,בית שמש,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",731,רמת בית שמש,האמוראים 30 ,בית שמש,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",697,אום אל פחם,מרכז מסחרי אום אל פחם 0 ,אום אל-פחם,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",674,רחובות,הרצל 189 ,רחובות,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",699,כפר סבא,"התע""ש 13 ",כפר סבא,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",627,פאולוס השישי,פאולוס השישי 83 ,נצרת,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",639,נצרת ראשי,הגליל 30 ,נצרת,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",640,אל ראם,דרך חיפה 0 ,נצרת,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",647,נתניה,שמואל הציב 20 ,נתניה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",721,נתיבות,בעלי המלאכה 200 ,נתיבות,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",676,אשדוד,שבי ציון 3 ,אשדוד,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",740,יהודה הנשיא,רבי יהודה הנשיא 8 ,אשדוד,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",701,מנהלת אזור תל אביב והמרכז,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",714,מרכז השקעות תל אביב,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",712,מרכז השקעות עכו,ראשי 0 ,עכו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",613,משכנתאות,דיסקונט 1 ,ראשון לציון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",728,מרכז מומחים - סחר חוץ,דיסקונט 1 ,ראשון לציון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",607,מרכז מומחים-חולון,דיסקונט 1 ,ראשון לציון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",875,מרכז מומחים נשר,דרך בר יהודה 147 ,נשר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",703,מנהלת אזור חיפה והשרון,דרך בר יהודה 147 ,נשר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",707,מרכז השקעות חיפה,דרך בר יהודה 147 ,נשר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",727,מרכז מומחים - סחר חוץ צפון,דרך בר יהודה 147 ,נשר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",706,מנהלת אזור עכו,מעלה כמון 9 ,כרמיאל,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",747,מרכז השקעות נצרת,דרך חיפה 75 ,נצרת,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",705,מנהלת אזור נצרת,הגליל 0 ,נצרת,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",876,מרכז מומחים ירושלים,חגי 21 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",702,מנהלת אזור ירושלים והדרום,כנפי נשרים 24 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",711,מרכז השקעות ירושלים,יפו 64 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",659,חשבות הבנק,דיסקונט 1 ,ראשון לציון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",619,אגף החשבות,דיסקונט 1 ,ראשון לציון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",690,"מרכז ני""ע",דיסקונט 1 ,ראשון לציון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",720,עסקים ראשי,הארבעה 19 ,תל אביב -יפו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",678,בת ים,שד' העצמאות 65 ,בת ים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",677,חדרה,הרברט סמואל 55 ,חדרה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",686,חולון,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",681,ג'דידה מכר,ג'דידה 0 ,ג'דיידה-מכר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",695,התבור,הבזלת 2 ,כפר תבור,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",645,באר שבע,רגר יצחק 59 ,באר שבע,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",746,רוממה,ירמיהו 48 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",661,כנפי נשרים,כנפי נשרים 24 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",621,שבטי ישראל,שבטי ישראל 35 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",635,גאולה,חגי 21 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",638,סאלח א-דין,אבו עובדייה 2 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",642,ירושלים ראשי,יפו 64 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",736,סנהדריה,גבעת משה 5 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",742,רמות,שד' גולדה מאיר 255 ,ירושלים,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",756,אעבלין,ראשי 0 ,אעבלין,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",634,עילבון,רחוב ראשי 0 ,עיילבון,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",626,עראבה,עראבה 0 ,עראבה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",752,העמקים,ראשי 0 ,זרזיר,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",631,כפר כנא,כפר כנא 0 ,כפר כנא,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",624,מג'ד אל כרום,רחוב ראשי 0 ,מג'ד אל-כרום,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",625,מעיליא,מעיליא 0 ,מעיליא,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",614,טמרה,רחוב ראשי 0 ,טמרה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",679,מרכז הכרמל,שד' הנשיא 134 ,חיפה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",694,ואדי ניסנאס,אלנבי 36 ,חיפה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",660,נהריה,שד' הגעתון 38 ,נהרייה,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",754,רשויות מקומיות,הארבעה 19 ,תל אביב -יפו,,,,,,,,,,,,,,,,
17,"בנק מרכנתיל דיסקונט בע""מ",655,דיזינגוף,דיזינגוף 102 ,תל אביב -יפו,,,,,,,,,,,,,,,,
52,"בנק פועלי אגודת ישראל בע""מ",189,פאגי תל אביב,שדרות רוטשילד 42 ,תל אביב -יפו,,,,,,,,,,,,,,,,
52,"בנק פועלי אגודת ישראל בע""מ",186,פאגי אשדוד,"רשב""י 11 רובע ז",אשדוד,,,,,,,,,,,,,,,,
52,"בנק פועלי אגודת ישראל בע""מ",182,פאגי כנפי נשרים,כנפי נשרים 2 ת.ד. 575,ירושלים,,,,,,,,,,,,,,,,
